customer_id,name_surname,age,gender,email,phone,account_type,balance,branch,credit_rating,is_active,last_transaction_date,monthly_income,credit_eligible,country,account_creation_date,tenure,num_of_products,has_credit_card,is_active_member,estimated_salary,churn
MST00125,Qurban İsmayılov,48,Kişi,qurban.i̇smayılov73@gmail.com,+994549254670,Biznes,19192.17,Lənkəran,319,True,2024-08-26,7738.18,False,Azərbaycan,2018-08-05,7,3,0,1,15628.32,0
MST00126,Nigar Ələkbərova,48,Qadın,nigar.ələkbərova10@gmail.com,+994512372548,Depozit,11362.2,Qax,355,False,2024-06-25,8819.67,False,Azərbaycan,2017-08-09,8,2,1,0,9939.49,1
MST00127,Zəhra Əlizadə,71,Qadın,zəhra.əlizadə69@gmail.com,+994535754811,Depozit,8267.5,Naxçıvan,414,False,2024-11-06,7360.5,False,Azərbaycan,2024-11-16,1,1,1,0,5754.78,1
MST00128,Kamran Bədəlov,55,Kişi,kamran.bədəlov38@gmail.com,+994512666129,Biznes,13987.57,Qusar,602,False,2025-01-02,6108.23,False,Azərbaycan,2018-03-11,7,3,0,0,2754.47,0
MST00129,Qurban Əliyev,27,Kişi,qurban.əliyev83@gmail.com,+994511249696,Cari,3889.89,Qusar,629,False,2025-01-30,1613.05,False,Azərbaycan,2022-09-18,3,1,0,0,10470.3,1
MST00130,Elnur Mahmudov,63,Kişi,elnur.mahmudov26@gmail.com,+994536588960,Cari,2566.85,Gəncə,623,False,2024-08-10,2811.71,False,Azərbaycan,2025-11-08,0,1,1,0,17452.15,1
MST00131,Kamran Cəfərov,37,Kişi,kamran.cəfərov21@gmail.com,+994522153785,Əmanət,7978.1,Lənkəran,626,True,2024-10-16,4911.4,False,Azərbaycan,2023-10-03,2,3,1,1,7446.76,0
MST00132,Lətafət Orucova,23,Qadın,lətafət.orucova14@gmail.com,+994504566715,Əmanət,2145.11,Mingəçevir,781,True,2025-02-09,1679.5,False,Azərbaycan,2024-07-24,1,2,1,1,8567.86,0
MST00133,Kəmalə Bədəlova,46,Qadın,kəmalə.bədəlova79@gmail.com,+994556939434,Biznes,13292.54,Mingəçevir,586,True,2025-04-26,9198.57,False,Azərbaycan,2019-10-02,6,3,1,1,14198.26,0
MST00134,Nicat Qasımov,61,Kişi,nicat.qasımov23@gmail.com,+994542899804,Cari,9198.15,Sumqayıt,453,False,2024-06-24,3919.55,False,Azərbaycan,2017-09-20,8,3,0,0,19124.92,0
MST00135,Kənan Quliyev,23,Kişi,kənan.quliyev66@gmail.com,+994539074748,Depozit,8116.92,Şəki,434,False,2025-01-13,5086.6,False,Azərbaycan,2021-04-20,4,2,1,0,13521.07,0
MST00136,Ülviyyə Rzayeva,43,Qadın,ülviyyə.rzayeva88@gmail.com,+994537494425,Biznes,16357.31,Qax,339,True,2025-05-15,5771.47,False,Azərbaycan,2020-08-26,5,4,1,1,5650.44,0
MST00137,Elvin Orucov,20,Kişi,elvin.orucov17@gmail.com,+994505991463,Depozit,11676.04,Qax,326,False,2024-08-30,6336.79,False,Azərbaycan,2024-11-17,1,2,1,0,14087.81,1
MST00138,Aytən Orucova,27,Qadın,aytən.orucova7@gmail.com,+994544064605,Biznes,19181.9,Qax,642,False,2025-04-24,6505.94,False,Azərbaycan,2016-06-26,9,4,1,0,15503.11,0
MST00139,Zəhra Əliyeva,63,Qadın,zəhra.əliyeva8@gmail.com,+994549838317,Əmanət,4771.5,Şəki,515,False,2025-01-27,4913.63,False,Azərbaycan,2018-08-11,7,3,1,0,14872.58,1
MST00140,Kamran Hacıyev,25,Kişi,kamran.hacıyev32@gmail.com,+994532456054,Cari,5198.75,Şəki,547,True,2024-07-26,2782.02,False,Azərbaycan,2023-05-14,2,3,1,1,1472.44,0
MST00141,Gülşən Axundova,58,Qadın,gülşən.axundova17@gmail.com,+994513180149,Əmanət,3983.52,Quba,386,True,2025-05-12,4825.6,False,Azərbaycan,2021-04-25,4,1,1,1,14443.81,0
MST00142,Səbinə Axundova,49,Qadın,səbinə.axundova54@gmail.com,+994527503634,Əmanət,2970.27,Sumqayıt,470,True,2024-06-04,2881.84,False,Azərbaycan,2022-10-08,3,3,1,1,10670.12,0
MST00143,Aysel Məmmədova,35,Qadın,aysel.məmmədova97@gmail.com,+994518371479,Biznes,12753.82,Qax,313,False,2024-10-26,7415.2,False,Azərbaycan,2022-11-12,3,2,1,0,1093.37,0
MST00144,Lətafət İsmayılova,65,Qadın,lətafət.i̇smayılova12@gmail.com,+994537034087,Cari,9620.83,Naxçıvan,750,True,2024-09-03,3244.15,True,Azərbaycan,2019-05-10,6,2,1,1,9152.47,0
MST00145,Nicat Quliyev,50,Kişi,nicat.quliyev6@gmail.com,+994558228716,Cari,2549.3,Qusar,430,False,2025-05-14,3145.04,False,Azərbaycan,2024-07-27,1,2,0,0,13232.78,0
MST00146,Cavid Qasımov,29,Kişi,cavid.qasımov61@gmail.com,+994521158277,Cari,13872.69,Naxçıvan,650,True,2025-02-07,4763.58,False,Azərbaycan,2016-02-14,9,4,1,1,5810.26,0
MST00147,Əli Nəbiyev,46,Kişi,əli.nəbiyev77@gmail.com,+994503888754,Depozit,6873.78,Mingəçevir,681,False,2025-03-11,5916.01,True,Azərbaycan,2019-07-23,6,3,1,0,5716.32,0
MST00148,Ülviyyə Məmmədova,21,Qadın,ülviyyə.məmmədova28@gmail.com,+994541454633,Əmanət,9825.36,Qax,704,False,2025-01-18,4541.57,True,Azərbaycan,2024-07-18,1,1,1,0,11601.48,1
MST00149,Cavid Əliyev,19,Kişi,cavid.əliyev24@gmail.com,+994525371780,Biznes,6816.74,Mingəçevir,504,False,2024-06-26,8385.12,False,Azərbaycan,2024-05-24,1,2,1,0,4487.37,1
MST00150,Aysel Axundova,58,Qadın,aysel.axundova5@gmail.com,+994539333218,Biznes,8107.5,Qax,621,False,2024-08-31,8140.16,False,Azərbaycan,2019-01-01,6,4,1,0,5321.03,0
MST00151,Qurban Hüseynov,36,Kişi,qurban.hüseynov58@gmail.com,+994509542031,Cari,3738.69,Mingəçevir,390,False,2024-12-17,3708.4,False,Azərbaycan,2023-03-25,2,2,1,0,5402.01,1
MST00152,Rauf Bədəlov,22,Kişi,rauf.bədəlov77@gmail.com,+994538273155,Cari,1698.35,Quba,527,True,2025-02-02,968.72,False,Azərbaycan,2025-04-02,0,1,1,1,8220.46,0
MST00153,Cavid Əliyev,28,Kişi,cavid.əliyev8@gmail.com,+994557344673,Depozit,31500.76,Lənkəran,748,False,2024-10-04,9128.63,True,Azərbaycan,2015-05-26,10,3,0,0,13896.68,0
MST00154,Kəmalə İsmayılova,37,Qadın,kəmalə.i̇smayılova13@gmail.com,+994545888104,Əmanət,4329.33,Quba,401,False,2025-02-21,1307.49,False,Azərbaycan,2018-02-18,7,3,0,0,9990.18,1
MST00155,Əli Quliyev,74,Kişi,əli.quliyev98@gmail.com,+994554639987,Cari,1231.98,Şəki,423,True,2024-07-31,602.43,False,Azərbaycan,2017-03-19,8,4,0,1,18555.29,0
MST00156,Ləman Məmmədova,18,Qadın,ləman.məmmədova55@gmail.com,+994527258947,Cari,3334.33,Şəki,723,False,2024-05-24,3063.38,False,Azərbaycan,2025-10-09,0,2,0,0,14792.91,0
MST00157,Rauf Əliyev,51,Kişi,rauf.əliyev67@gmail.com,+994523298155,Cari,1318.18,Gəncə,682,False,2025-04-07,606.7,False,Azərbaycan,2017-07-21,8,3,0,0,14562.65,0
MST00158,Kamran Vəliyev,32,Kişi,kamran.vəliyev53@gmail.com,+994538551457,Depozit,6608.05,Qusar,754,False,2024-06-20,5650.54,True,Azərbaycan,2018-02-21,7,4,1,0,19366.33,0
MST00159,Gülşən Məmmədova,46,Qadın,gülşən.məmmədova10@gmail.com,+994524007821,Biznes,11540.1,Qax,532,False,2025-02-10,6469.95,False,Azərbaycan,2025-04-05,0,1,0,0,19511.03,1
MST00160,Kəmalə Rzayeva,69,Qadın,kəmalə.rzayeva22@gmail.com,+994514288798,Əmanət,7660.15,Qusar,474,True,2024-12-02,3724.39,False,Azərbaycan,2021-11-28,4,2,1,1,3382.66,0
MST00161,Zəhra Mürsəlova,43,Qadın,zəhra.mürsəlova12@gmail.com,+994524818463,Cari,4116.41,Qax,824,False,2025-03-18,1755.79,False,Azərbaycan,2017-07-20,8,3,0,0,16400.23,0
MST00162,Şahin Qasımov,51,Kişi,şahin.qasımov64@gmail.com,+994549951839,Biznes,17339.6,Qax,679,True,2025-02-12,9684.89,True,Azərbaycan,2021-06-17,4,1,1,1,4022.11,0
MST00163,Nigar Mürsəlova,43,Qadın,nigar.mürsəlova48@gmail.com,+994545090465,Biznes,17967.75,Sumqayıt,349,False,2024-12-12,9925.88,False,Azərbaycan,2020-10-07,5,2,1,0,16969.07,0
MST00164,Ləman Hacıyeva,68,Qadın,ləman.hacıyeva60@gmail.com,+994557320152,Əmanət,4203.92,Naxçıvan,430,False,2024-07-22,3058.19,False,Azərbaycan,2021-06-15,4,2,1,0,9555.34,0
MST00165,Lətafət Əlizadə,30,Qadın,lətafət.əlizadə87@gmail.com,+994538323834,Biznes,16306.98,Qax,659,False,2024-09-06,5201.27,True,Azərbaycan,2015-01-16,10,4,0,0,15556.65,0
MST00166,İlkin Orucov,41,Kişi,i̇lkin.orucov3@gmail.com,+994522395831,Biznes,22114.75,Qusar,497,False,2025-02-21,9493.53,False,Azərbaycan,2023-01-25,2,1,1,0,9258.61,1
MST00167,Nigar Cəfərova,29,Qadın,nigar.cəfərova76@gmail.com,+994516809981,Əmanət,6063.0,Naxçıvan,479,False,2025-02-28,1885.68,False,Azərbaycan,2018-06-28,7,3,0,0,13513.77,0
MST00168,Rauf Qasımov,36,Kişi,rauf.qasımov31@gmail.com,+994541581908,Biznes,16290.3,Mingəçevir,407,False,2025-05-05,7438.43,False,Azərbaycan,2024-03-04,1,1,1,0,16128.45,1
MST00169,Murad Quliyev,58,Kişi,murad.quliyev4@gmail.com,+994553006475,Cari,2856.94,Sumqayıt,527,True,2024-12-23,2409.77,False,Azərbaycan,2015-10-18,10,2,1,1,5437.31,0
MST00170,Elvin Mürsəlov,43,Kişi,elvin.mürsəlov27@gmail.com,+994548330968,Biznes,10139.73,Şəki,572,True,2025-04-26,7805.24,False,Azərbaycan,2022-04-12,3,2,1,1,14071.6,0
MST00171,Fərid Quliyev,72,Kişi,fərid.quliyev45@gmail.com,+994549999910,Əmanət,13584.41,Bakı,334,True,2024-12-01,4030.21,False,Azərbaycan,2016-05-06,9,3,1,1,10381.22,0
MST00172,Anar Əlizadə,43,Kişi,anar.əlizadə49@gmail.com,+994507079906,Cari,8940.67,Naxçıvan,745,False,2024-12-24,3415.61,True,Azərbaycan,2019-03-25,6,2,1,0,4271.55,0
MST00173,Aysel Mürsəlova,25,Qadın,aysel.mürsəlova83@gmail.com,+994539517332,Cari,788.91,Şəki,370,False,2025-03-01,339.18,False,Azərbaycan,2021-05-24,4,1,0,0,10729.08,0
MST00174,Ləman Bədəlova,49,Qadın,ləman.bədəlova12@gmail.com,+994534421913,Depozit,10712.93,Qax,572,True,2024-06-17,5806.9,False,Azərbaycan,2024-03-27,1,2,1,1,7714.96,0
MST00175,Elnur Mürsəlov,56,Kişi,elnur.mürsəlov97@gmail.com,+994508246813,Cari,2338.38,Mingəçevir,308,False,2025-05-18,1010.81,False,Azərbaycan,2017-05-02,8,3,0,0,18788.74,0
MST00176,Murad Əliyev,36,Kişi,murad.əliyev74@gmail.com,+994545509081,Cari,2067.84,Naxçıvan,746,False,2024-11-15,902.39,False,Azərbaycan,2022-10-06,3,1,0,0,8471.48,1
MST00177,Ülviyyə Axundova,59,Qadın,ülviyyə.axundova94@gmail.com,+994541441825,Biznes,11503.99,Zaqatala,657,True,2024-08-13,8394.96,True,Azərbaycan,2021-10-27,4,2,1,1,4976.72,0
MST00178,Gülşən Nəbiyeva,58,Qadın,gülşən.nəbiyeva13@gmail.com,+994535845349,Əmanət,4250.07,Bakı,810,False,2024-11-29,4221.59,True,Azərbaycan,2020-04-23,5,2,1,0,13338.98,0
MST00179,Cavid Ələkbərov,68,Kişi,cavid.ələkbərov63@gmail.com,+994526675429,Biznes,15427.12,Gəncə,357,False,2025-03-20,7011.7,False,Azərbaycan,2017-10-09,8,3,0,0,18468.33,0
MST00180,Günay Orucova,26,Qadın,günay.orucova82@gmail.com,+994559736688,Depozit,25208.1,Qax,715,False,2024-09-09,9424.44,True,Azərbaycan,2020-12-16,5,4,1,0,2404.27,0
MST00181,Kamran Bədəlov,32,Kişi,kamran.bədəlov77@gmail.com,+994516060505,Cari,3046.63,Gəncə,314,False,2024-09-06,1035.11,False,Azərbaycan,2017-02-25,8,3,0,0,14636.69,1
MST00182,Fidan Bədəlova,52,Qadın,fidan.bədəlova51@gmail.com,+994535304408,Əmanət,10534.64,Naxçıvan,307,True,2025-02-08,3522.54,False,Azərbaycan,2015-02-09,10,3,1,1,19765.54,0
MST00183,Elnur Vəliyev,66,Kişi,elnur.vəliyev42@gmail.com,+994525182095,Əmanət,7755.6,Quba,313,False,2024-10-09,4123.36,False,Azərbaycan,2022-07-06,3,1,1,0,19899.71,1
MST00184,Günay Hüseynova,66,Qadın,günay.hüseynova2@gmail.com,+994518275157,Əmanət,5653.96,Şəki,671,False,2024-08-12,3682.04,True,Azərbaycan,2024-11-12,1,1,1,0,11904.43,0
MST00185,Ləman Bədəlova,40,Qadın,ləman.bədəlova71@gmail.com,+994516083044,Cari,3270.97,Qusar,625,True,2024-10-13,1225.25,False,Azərbaycan,2021-08-14,4,2,0,1,17194.13,0
MST00186,Tural Əliyev,33,Kişi,tural.əliyev64@gmail.com,+994527681764,Depozit,10199.39,Lənkəran,604,False,2024-06-01,9523.35,False,Azərbaycan,2015-04-17,10,3,0,0,2373.08,0
MST00187,Xuraman Orucova,26,Qadın,xuraman.orucova99@gmail.com,+994516095549,Əmanət,2820.39,Mingəçevir,407,False,2024-10-28,1241.81,False,Azərbaycan,2021-04-01,4,1,0,0,9881.88,1
MST00188,Şəbnəm Mürsəlova,54,Qadın,şəbnəm.mürsəlova72@gmail.com,+994555660295,Depozit,12995.44,Qusar,788,False,2024-06-20,5453.8,True,Azərbaycan,2020-06-09,5,2,1,0,5779.16,0
MST00189,Kəmalə İsmayılova,24,Qadın,kəmalə.i̇smayılova58@gmail.com,+994555733154,Biznes,5268.29,Lənkəran,682,False,2025-04-25,5271.57,True,Azərbaycan,2023-04-08,2,3,0,0,7315.16,0
MST00190,Elnur Hacıyev,27,Kişi,elnur.hacıyev90@gmail.com,+994517438111,Cari,1861.31,Sumqayıt,563,False,2024-07-10,887.78,False,Azərbaycan,2020-03-26,5,3,0,0,6304.44,0
MST00191,Emil Bədəlov,39,Kişi,emil.bədəlov30@gmail.com,+994535118071,Depozit,9794.6,Gəncə,399,False,2025-04-25,6841.03,False,Azərbaycan,2022-01-12,3,1,1,0,5933.3,1
MST00192,Nihat Mürsəlov,56,Kişi,nihat.mürsəlov14@gmail.com,+994515836242,Cari,10757.89,Lənkəran,835,True,2024-12-17,4928.6,True,Azərbaycan,2024-06-28,1,1,1,1,8177.69,0
MST00193,Şəbnəm Cəfərova,53,Qadın,şəbnəm.cəfərova5@gmail.com,+994545864341,Əmanət,4317.98,Qusar,818,False,2024-11-13,2323.45,True,Azərbaycan,2017-05-06,8,2,1,0,1253.48,0
MST00194,Kamran Əliyev,58,Kişi,kamran.əliyev65@gmail.com,+994535629231,Əmanət,2451.77,Bakı,412,False,2024-07-20,2074.1,False,Azərbaycan,2023-06-18,2,1,1,0,9129.23,1
MST00195,İlkin Nəbiyev,64,Kişi,i̇lkin.nəbiyev13@gmail.com,+994531478930,Biznes,6847.8,Gəncə,391,False,2025-01-28,6789.4,False,Azərbaycan,2019-07-21,6,4,1,0,15478.9,1
MST00196,Nihat Məmmədov,73,Kişi,nihat.məmmədov39@gmail.com,+994557578664,Biznes,15402.92,Bakı,789,True,2024-12-10,6268.39,True,Azərbaycan,2021-06-08,4,1,1,1,16153.68,0
MST00197,Rauf Hüseynov,48,Kişi,rauf.hüseynov3@gmail.com,+994506235667,Biznes,12399.51,Mingəçevir,504,True,2024-07-29,9167.41,False,Azərbaycan,2019-03-25,6,2,1,1,3181.86,0
MST00198,Fidan Məmmədova,25,Qadın,fidan.məmmədova12@gmail.com,+994557655146,Cari,2398.92,Qax,773,False,2024-12-17,1502.44,False,Azərbaycan,2019-05-19,6,3,1,0,10244.39,0
MST00199,Fərid Hüseynov,53,Kişi,fərid.hüseynov28@gmail.com,+994508912592,Əmanət,5723.06,Lənkəran,333,True,2025-04-10,2638.8,False,Azərbaycan,2015-03-05,10,3,1,1,3723.16,0
MST00200,Elnur Cəfərov,23,Kişi,elnur.cəfərov40@gmail.com,+994517495293,Biznes,3811.08,Quba,770,True,2025-01-28,5111.81,True,Azərbaycan,2021-03-26,4,3,1,1,1241.24,0
MST00201,Ləman Ələkbərova,24,Qadın,ləman.ələkbərova15@gmail.com,+994526941414,Biznes,17834.48,Naxçıvan,358,False,2024-11-16,6268.17,False,Azərbaycan,2020-01-28,5,2,1,0,2493.05,1
MST00202,Ülviyyə Cəfərova,55,Qadın,ülviyyə.cəfərova22@gmail.com,+994504580834,Əmanət,10220.39,Mingəçevir,715,False,2025-02-23,2852.73,True,Azərbaycan,2016-05-27,9,2,0,0,14288.27,0
MST00203,Aytən Hacıyeva,40,Qadın,aytən.hacıyeva4@gmail.com,+994543125968,Əmanət,4778.98,Qusar,620,True,2025-02-06,2423.3,False,Azərbaycan,2017-09-26,8,2,0,1,6423.47,0
MST00204,Zəhra İsmayılova,65,Qadın,zəhra.i̇smayılova85@gmail.com,+994514158059,Biznes,10643.7,Zaqatala,459,True,2024-09-14,8571.47,False,Azərbaycan,2018-06-05,7,2,0,1,9068.15,0
MST00205,Xuraman Ələkbərova,32,Qadın,xuraman.ələkbərova12@gmail.com,+994542368841,Biznes,13748.57,Sumqayıt,315,False,2024-09-02,7741.75,False,Azərbaycan,2024-03-17,1,2,1,0,13638.28,1
MST00206,Tural Əlizadə,30,Kişi,tural.əlizadə83@gmail.com,+994513565115,Cari,3725.13,Qax,379,False,2024-06-10,1976.38,False,Azərbaycan,2018-08-10,7,3,1,0,6199.0,1
MST00207,Cavid Mahmudov,73,Kişi,cavid.mahmudov35@gmail.com,+994543007356,Cari,9192.48,Gəncə,320,False,2025-04-29,4959.95,False,Azərbaycan,2017-04-25,8,2,0,0,9958.82,1
MST00208,Emil Qasımov,53,Kişi,emil.qasımov43@gmail.com,+994555404228,Depozit,30395.93,Lənkəran,662,False,2025-04-11,8529.99,True,Azərbaycan,2016-08-23,9,2,0,0,5620.55,0
MST00209,Ülviyyə Hüseynova,45,Qadın,ülviyyə.hüseynova86@gmail.com,+994525520155,Cari,8018.62,Mingəçevir,366,True,2024-07-27,4668.14,False,Azərbaycan,2025-11-03,0,2,1,1,4069.79,0
MST00210,Əli Hacıyev,43,Kişi,əli.hacıyev86@gmail.com,+994517974589,Biznes,8078.45,Mingəçevir,385,False,2025-05-03,5578.25,False,Azərbaycan,2023-01-19,2,3,1,0,3263.95,1
MST00211,Rauf Əliyev,40,Kişi,rauf.əliyev6@gmail.com,+994545176886,Biznes,29852.84,Qax,686,True,2024-08-05,8206.73,True,Azərbaycan,2015-01-28,10,3,1,1,13091.73,0
MST00212,Kəmalə Nəbiyeva,42,Qadın,kəmalə.nəbiyeva74@gmail.com,+994523369489,Depozit,10077.12,Bakı,328,True,2025-01-04,8257.31,False,Azərbaycan,2016-11-01,9,3,1,1,19923.94,0
MST00213,Lətafət Əlizadə,65,Qadın,lətafət.əlizadə86@gmail.com,+994524718971,Biznes,14882.36,Gəncə,481,True,2024-05-25,5124.57,False,Azərbaycan,2018-11-16,7,2,0,1,6945.21,0
MST00214,Rauf Məmmədov,68,Kişi,rauf.məmmədov61@gmail.com,+994548319013,Cari,5108.38,Sumqayıt,346,True,2025-03-11,2275.33,False,Azərbaycan,2021-10-06,4,2,1,1,7120.9,0
MST00215,İlkin Mahmudov,23,Kişi,i̇lkin.mahmudov54@gmail.com,+994542972555,Əmanət,2021.39,Şəki,450,True,2025-04-29,890.53,False,Azərbaycan,2022-11-15,3,2,0,1,12573.27,0
MST00216,Şahin Orucov,57,Kişi,şahin.orucov84@gmail.com,+994539164099,Əmanət,7621.54,Mingəçevir,658,True,2024-10-21,2469.08,True,Azərbaycan,2019-12-25,6,3,1,1,2547.83,0
MST00217,Fidan Nəbiyeva,32,Qadın,fidan.nəbiyeva83@gmail.com,+994507221765,Depozit,20691.27,Zaqatala,516,True,2025-02-15,8700.21,False,Azərbaycan,2022-08-07,3,1,1,1,3262.86,0
MST00218,Aytən Cəfərova,42,Qadın,aytən.cəfərova3@gmail.com,+994511976912,Depozit,18729.73,Mingəçevir,698,False,2024-10-20,5781.92,True,Azərbaycan,2015-07-11,10,4,1,0,5504.55,0
MST00219,Murad İsmayılov,39,Kişi,murad.i̇smayılov18@gmail.com,+994514356200,Depozit,25387.24,Qusar,633,False,2025-04-13,9122.98,False,Azərbaycan,2016-01-22,9,3,0,0,15180.76,0
MST00220,Kamran Cəfərov,64,Kişi,kamran.cəfərov93@gmail.com,+994536934522,Cari,14422.14,Sumqayıt,740,True,2024-09-09,4854.46,True,Azərbaycan,2018-05-03,7,2,1,1,11667.95,0
MST00221,Nigar İsmayılova,57,Qadın,nigar.i̇smayılova96@gmail.com,+994546600719,Əmanət,5588.68,Zaqatala,573,True,2024-12-11,2970.96,False,Azərbaycan,2023-12-19,2,2,0,1,2725.12,0
MST00222,Nigar Qasımova,63,Qadın,nigar.qasımova51@gmail.com,+994535812591,Biznes,13055.65,Zaqatala,822,True,2024-10-25,9858.33,True,Azərbaycan,2024-01-24,1,2,1,1,1736.65,0
MST00223,Şahin İsmayılov,62,Kişi,şahin.i̇smayılov41@gmail.com,+994514118449,Əmanət,1598.97,Quba,749,False,2024-08-07,3127.2,True,Azərbaycan,2025-04-19,0,2,1,0,17692.74,0
MST00224,İlkin Nəbiyev,48,Kişi,i̇lkin.nəbiyev33@gmail.com,+994512724506,Biznes,7798.64,Şəki,435,False,2024-11-10,5654.2,False,Azərbaycan,2021-02-13,4,1,1,0,16356.11,0
MST00225,Səbinə Axundova,62,Qadın,səbinə.axundova89@gmail.com,+994551977498,Əmanət,7922.66,Gəncə,601,False,2024-08-16,3119.62,False,Azərbaycan,2019-04-03,6,2,0,0,13902.14,0
MST00226,Orxan Ələkbərov,66,Kişi,orxan.ələkbərov11@gmail.com,+994543562221,Depozit,16409.38,Lənkəran,364,False,2024-08-20,8374.26,False,Azərbaycan,2024-10-03,1,2,0,0,16018.99,1
MST00227,Sevinc Axundova,73,Qadın,sevinc.axundova74@gmail.com,+994501565366,Depozit,10334.31,Sumqayıt,668,True,2025-03-27,6850.24,True,Azərbaycan,2015-12-16,10,3,1,1,3179.78,0
MST00228,Emil Hüseynov,64,Kişi,emil.hüseynov21@gmail.com,+994521745405,Cari,3689.15,Şəki,734,True,2024-09-03,2185.8,True,Azərbaycan,2019-09-23,6,3,0,1,16969.32,0
MST00229,Orxan Hüseynov,24,Kişi,orxan.hüseynov21@gmail.com,+994538406708,Biznes,28141.1,Zaqatala,482,True,2025-03-16,9595.12,False,Azərbaycan,2020-10-05,5,4,1,1,9885.26,0
MST00230,Tural Əlizadə,38,Kişi,tural.əlizadə13@gmail.com,+994549055283,Cari,6717.54,Qax,588,False,2024-07-11,3278.68,False,Azərbaycan,2023-03-14,2,2,1,0,17224.99,0
MST00231,Ləman Əliyeva,74,Qadın,ləman.əliyeva50@gmail.com,+994531497769,Cari,2928.53,Gəncə,764,False,2025-04-24,1486.31,False,Azərbaycan,2018-12-24,7,2,0,0,11995.54,0
MST00232,Elvin Axundov,59,Kişi,elvin.axundov56@gmail.com,+994539279237,Biznes,6619.96,Sumqayıt,414,False,2025-01-09,5815.65,False,Azərbaycan,2024-01-20,1,1,1,0,10893.17,1
MST00233,Nigar Orucova,40,Qadın,nigar.orucova31@gmail.com,+994503984148,Cari,1508.39,Lənkəran,527,True,2024-08-07,1402.68,False,Azərbaycan,2021-05-23,4,2,1,1,11340.23,0
MST00234,Aytən Bədəlova,43,Qadın,aytən.bədəlova64@gmail.com,+994501834117,Depozit,15768.43,Bakı,805,False,2024-06-22,8894.19,True,Azərbaycan,2025-12-28,0,1,0,0,2335.3,0
MST00235,Fərid Hacıyev,26,Kişi,fərid.hacıyev46@gmail.com,+994533688653,Cari,1793.01,Sumqayıt,850,True,2025-05-15,1663.77,False,Azərbaycan,2017-06-25,8,2,1,1,7552.63,0
MST00236,Gülşən Rzayeva,28,Qadın,gülşən.rzayeva42@gmail.com,+994548968414,Depozit,13235.57,Naxçıvan,391,False,2024-09-11,6924.97,False,Azərbaycan,2020-01-28,5,4,1,0,17416.62,0
MST00237,Ülviyyə İsmayılova,44,Qadın,ülviyyə.i̇smayılova69@gmail.com,+994535446364,Cari,5780.58,Qax,850,False,2025-01-20,4684.1,True,Azərbaycan,2023-01-28,2,1,1,0,4789.17,1
MST00238,Zəhra Ələkbərova,24,Qadın,zəhra.ələkbərova3@gmail.com,+994525441012,Biznes,20883.48,Sumqayıt,832,False,2025-01-24,9020.12,True,Azərbaycan,2020-03-20,5,3,1,0,8442.72,0
MST00239,Fərid Hacıyev,58,Kişi,fərid.hacıyev94@gmail.com,+994559936813,Biznes,25683.44,Sumqayıt,658,False,2024-11-25,8660.59,True,Azərbaycan,2015-02-20,10,2,1,0,17940.24,0
MST00240,Elvin Orucov,19,Kişi,elvin.orucov80@gmail.com,+994503588884,Cari,335.6,Bakı,413,False,2025-04-25,306.24,False,Azərbaycan,2025-01-25,0,1,0,0,8451.87,1
MST00241,Zəhra Nəbiyeva,47,Qadın,zəhra.nəbiyeva15@gmail.com,+994536069673,Əmanət,1217.42,Bakı,553,False,2024-05-23,568.51,False,Azərbaycan,2017-04-12,8,4,0,0,1946.15,0
MST00242,Səbinə Bədəlova,72,Qadın,səbinə.bədəlova36@gmail.com,+994513932100,Əmanət,5064.64,Qax,526,True,2024-06-02,2375.33,False,Azərbaycan,2019-10-20,6,4,0,1,4278.18,0
MST00243,Gülşən Ələkbərova,50,Qadın,gülşən.ələkbərova95@gmail.com,+994504721340,Cari,3546.0,Lənkəran,736,True,2025-01-03,2115.45,True,Azərbaycan,2015-03-08,10,2,1,1,15913.19,0
MST00244,İlkin Qasımov,21,Kişi,i̇lkin.qasımov35@gmail.com,+994546871644,Biznes,3915.59,Sumqayıt,401,False,2024-10-15,6010.61,False,Azərbaycan,2023-06-17,2,2,1,0,19276.2,0
MST00245,Gülşən Cəfərova,33,Qadın,gülşən.cəfərova54@gmail.com,+994522587478,Cari,3317.6,Mingəçevir,847,True,2024-05-24,3001.3,True,Azərbaycan,2018-03-14,7,3,1,1,1416.35,0
MST00246,Fidan İsmayılova,40,Qadın,fidan.i̇smayılova42@gmail.com,+994556542374,Cari,2359.96,Şəki,633,False,2024-06-22,1461.2,False,Azərbaycan,2019-03-22,6,4,1,0,17195.71,0
MST00247,Kəmalə Məmmədova,28,Qadın,kəmalə.məmmədova4@gmail.com,+994546033333,Biznes,16064.55,Qax,421,False,2024-06-13,9127.87,False,Azərbaycan,2015-05-04,10,3,0,0,14031.5,1
MST00248,Səbinə Əliyeva,73,Qadın,səbinə.əliyeva18@gmail.com,+994527153126,Cari,3782.91,Bakı,735,False,2025-03-10,1851.92,False,Azərbaycan,2023-07-08,2,1,1,0,11047.35,0
MST00249,Anar Hacıyev,73,Kişi,anar.hacıyev28@gmail.com,+994549181142,Əmanət,2981.48,Naxçıvan,418,False,2024-10-23,1776.73,False,Azərbaycan,2022-04-26,3,1,0,0,5482.67,0
